,가격등록일자,품목명,품종명,평균가격,등급명,유통단계별무게,유통단계별단위명,당일최저가격,당일최대가격,가격등록년도
14750,2011-06-16,방울토마토,국산,5903.0,무농약,1,kg,4510,9960,2011
14751,2011-06-23,쌀,일반계,37300.0,유기농,10,kg,33800,43000,2011
14752,2011-06-23,쌀,일반계,30910.0,무농약,10,kg,25000,38000,2011
14753,2011-06-23,고구마,밤,8180.0,유기농,1,kg,7630,8730,2011
14754,2011-06-23,감자,수미,394.0,유기농,100,g,215,625,2011
14755,2011-06-23,감자,수미,345.0,무농약,100,g,248,490,2011
14756,2011-06-23,배추,봄,2060.0,유기농,1,포기,2060,2060,2011
14757,2011-06-23,배추,봄,2580.0,무농약,1,포기,2580,2580,2011
14758,2011-06-23,양배추,양배추,3347.0,유기농,1,포기,2560,4000,2011
14759,2011-06-23,양배추,양배추,4234.0,무농약,1,포기,1900,7220,2011
14760,2011-06-23,시금치,시금치,8476.0,유기농,1,kg,10000,9900,2011
14761,2011-06-23,시금치,시금치,9023.0,무농약,1,kg,14000,9900,2011
14762,2011-06-23,상추,적,1049.0,유기농,100,g,1000,860,2011
14763,2011-06-23,상추,적,961.0,무농약,100,g,1350,990,2011
14764,2011-06-23,상추,청,1045.0,유기농,100,g,1000,980,2011
14765,2011-06-23,상추,청,1214.0,무농약,100,g,1350,990,2011
14766,2011-06-23,참외,참외,19950.0,무농약,10,개,19950,19950,2011
14767,2011-06-23,참외,참외,20793.0,저농약,10,개,16500,23750,2011
14768,2011-06-23,오이,가시계통,10633.0,유기농,10,개,13000,9900,2011
14769,2011-06-23,오이,가시계통,12233.0,무농약,10,개,11600,13500,2011
14770,2011-06-23,오이,다다기계통,7843.0,유기농,10,개,3500,9400,2011
14771,2011-06-23,오이,다다기계통,9170.0,무농약,10,개,10400,9400,2011
14772,2011-06-23,오이,취청,12600.0,무농약,10,개,12600,12600,2011
14773,2011-06-23,오이,취청,7500.0,저농약,10,개,7500,7500,2011
14774,2011-06-23,호박,애호박,2072.0,유기농,1,개,1900,2400,2011
14775,2011-06-23,호박,애호박,2064.0,무농약,1,개,1600,2500,2011
14776,2011-06-23,호박,애호박,1900.0,저농약,1,개,1900,1900,2011
14777,2011-06-23,토마토,토마토,5364.0,유기농,1,kg,3600,7400,2011
14778,2011-06-23,토마토,토마토,5172.0,무농약,1,kg,3500,7400,2011
14779,2011-06-23,토마토,토마토,3500.0,저농약,1,kg,3500,3500,2011
14780,2011-06-23,무,봄,2034.0,유기농,1,개,1500,2680,2011
14781,2011-06-23,무,봄,2273.0,무농약,1,개,1200,3800,2011
14782,2011-06-23,당근,무세척,4964.0,유기농,1,kg,3200,6600,2011
14783,2011-06-23,당근,무세척,4736.0,무농약,1,kg,2580,5960,2011
14784,2011-06-23,풋고추,풋고추,1385.0,유기농,100,g,1030,650,2011
14785,2011-06-23,풋고추,풋고추,1973.0,무농약,100,g,1320,2600,2011
14786,2011-06-23,풋고추,꽈리고추,1821.0,유기농,100,g,1530,2470,2011
14787,2011-06-23,풋고추,꽈리고추,2094.0,무농약,100,g,1787,2400,2011
14788,2011-06-23,풋고추,꽈리고추,1520.0,저농약,100,g,1520,1520,2011
14789,2011-06-23,양파,양파,2600.0,유기농,1,kg,1500,4200,2011
14790,2011-06-23,양파,양파,2154.0,무농약,1,kg,1320,740,2011
14791,2011-06-23,양파,양파,4670.0,저농약,1,kg,4670,4670,2011
14792,2011-06-23,파,대파,5128.0,유기농,1,kg,3570,7600,2011
14793,2011-06-23,파,대파,5347.0,무농약,1,kg,3030,7000,2011
14794,2011-06-23,미나리,미나리,12580.0,무농약,1,kg,10800,9900,2011
14795,2011-06-23,깻잎,깻잎,3399.0,유기농,100,g,1057,5000,2011
14796,2011-06-23,깻잎,깻잎,2809.0,무농약,100,g,1575,4900,2011
14797,2011-06-23,피망,청,1244.0,유기농,100,g,1050,950,2011
14798,2011-06-23,피망,청,1910.0,무농약,100,g,1300,950,2011
14799,2011-06-23,파프리카,파프리카,3487.0,유기농,200,g,2160,4340,2011
14800,2011-06-23,파프리카,파프리카,3372.0,무농약,200,g,1520,5540,2011
14801,2011-06-23,팽이버섯,팽이버섯,429.0,무농약,150,g,255,545,2011
14802,2011-06-23,사과,후지,9170.0,유기농,10,개,9170,9170,2011
14803,2011-06-23,사과,후지,16000.0,무농약,10,개,16000,16000,2011
14804,2011-06-23,사과,후지,11169.0,저농약,10,개,11000,9960,2011
14805,2011-06-23,배,신고,51026.0,저농약,10,개,36600,69000,2011
14806,2011-06-23,방울토마토,국산,6126.0,유기농,1,kg,3960,8960,2011
14807,2011-06-23,방울토마토,국산,6519.0,무농약,1,kg,5000,9960,2011
14808,2011-06-30,쌀,일반계,35522.0,유기농,10,kg,23800,43000,2011
14809,2011-06-30,쌀,일반계,30453.0,무농약,10,kg,25000,38000,2011
14810,2011-06-30,고구마,밤,8180.0,유기농,1,kg,7630,8730,2011
14811,2011-06-30,감자,수미,397.0,유기농,100,g,190,625,2011
14812,2011-06-30,감자,수미,370.0,무농약,100,g,235,490,2011
14813,2011-06-30,배추,봄,3300.0,유기농,1,포기,3300,3300,2011
14814,2011-06-30,배추,봄,2580.0,무농약,1,포기,2580,2580,2011
14815,2011-06-30,양배추,양배추,2837.0,유기농,1,포기,1950,4000,2011
14816,2011-06-30,양배추,양배추,4261.0,무농약,1,포기,2400,7220,2011
14817,2011-06-30,시금치,시금치,9276.0,유기농,1,kg,10000,9900,2011
14818,2011-06-30,시금치,시금치,9235.0,무농약,1,kg,14000,9800,2011
14819,2011-06-30,상추,적,1049.0,유기농,100,g,1000,860,2011
14820,2011-06-30,상추,적,961.0,무농약,100,g,1350,990,2011
14821,2011-06-30,상추,청,1060.0,유기농,100,g,1000,860,2011
14822,2011-06-30,상추,청,1214.0,무농약,100,g,1350,990,2011
14823,2011-06-30,참외,참외,19950.0,무농약,10,개,19950,19950,2011
14824,2011-06-30,참외,참외,21525.0,저농약,10,개,14830,33250,2011
14825,2011-06-30,오이,가시계통,10633.0,유기농,10,개,13000,9900,2011
14826,2011-06-30,오이,가시계통,12233.0,무농약,10,개,11600,13500,2011
14827,2011-06-30,오이,다다기계통,8161.0,유기농,10,개,3500,9900,2011
14828,2011-06-30,오이,다다기계통,8851.0,무농약,10,개,10400,9900,2011
14829,2011-06-30,오이,다다기계통,6000.0,저농약,10,개,6000,6000,2011
14830,2011-06-30,오이,취청,12600.0,무농약,10,개,12600,12600,2011
14831,2011-06-30,오이,취청,7500.0,저농약,10,개,7500,7500,2011
14832,2011-06-30,호박,애호박,2072.0,유기농,1,개,1900,2400,2011
14833,2011-06-30,호박,애호박,2058.0,무농약,1,개,1700,2500,2011
14834,2011-06-30,호박,애호박,1980.0,저농약,1,개,1980,1980,2011
14835,2011-06-30,토마토,토마토,5928.0,유기농,1,kg,3600,7400,2011
14836,2011-06-30,토마토,토마토,5071.0,무농약,1,kg,3400,7400,2011
14837,2011-06-30,토마토,토마토,6500.0,저농약,1,kg,6500,6500,2011
14838,2011-06-30,무,봄,2009.0,유기농,1,개,1500,2680,2011
14839,2011-06-30,무,봄,2160.0,무농약,1,개,1200,3800,2011
14840,2011-06-30,당근,무세척,5373.0,유기농,1,kg,3200,7000,2011
14841,2011-06-30,당근,무세척,4776.0,무농약,1,kg,2980,5960,2011
14842,2011-06-30,풋고추,풋고추,1448.0,유기농,100,g,1260,990,2011
14843,2011-06-30,풋고추,풋고추,1650.0,무농약,100,g,1030,2600,2011
14844,2011-06-30,풋고추,꽈리고추,1916.0,유기농,100,g,1530,2470,2011
14845,2011-06-30,풋고추,꽈리고추,2060.0,무농약,100,g,1720,2400,2011
14846,2011-06-30,풋고추,꽈리고추,1520.0,저농약,100,g,1520,1520,2011
14847,2011-06-30,양파,양파,2117.0,유기농,1,kg,1500,3620,2011
14848,2011-06-30,양파,양파,2169.0,무농약,1,kg,1880,3500,2011
14849,2011-06-30,양파,양파,4670.0,저농약,1,kg,4670,4670,2011
14850,2011-06-30,파,대파,5053.0,유기농,1,kg,3360,7600,2011
14851,2011-06-30,파,대파,5613.0,무농약,1,kg,4360,7000,2011
14852,2011-06-30,미나리,미나리,12680.0,무농약,1,kg,10800,9900,2011
14853,2011-06-30,깻잎,깻잎,3279.0,유기농,100,g,1057,5000,2011
14854,2011-06-30,깻잎,깻잎,3202.0,무농약,100,g,1850,4900,2011
14855,2011-06-30,피망,청,1236.0,유기농,100,g,1050,980,2011
14856,2011-06-30,피망,청,1910.0,무농약,100,g,1300,950,2011
14857,2011-06-30,파프리카,파프리카,3553.0,유기농,200,g,2160,4340,2011
14858,2011-06-30,파프리카,파프리카,3505.0,무농약,200,g,2260,5540,2011
14859,2011-06-30,팽이버섯,팽이버섯,438.0,무농약,150,g,255,545,2011
14860,2011-06-30,사과,후지,8730.0,유기농,10,개,7500,9960,2011
14861,2011-06-30,사과,후지,14225.0,무농약,10,개,12450,16000,2011
14862,2011-06-30,사과,후지,8984.0,저농약,10,개,12000,9960,2011
14863,2011-06-30,배,신고,51966.0,저농약,10,개,44000,69000,2011
14864,2011-06-30,방울토마토,국산,6159.0,유기농,1,kg,5000,8960,2011
14865,2011-06-30,방울토마토,국산,6246.0,무농약,1,kg,3960,9960,2011
14866,2011-07-07,쌀,일반계,36988.0,유기농,10,kg,33800,43000,2011
14867,2011-07-07,쌀,일반계,30691.0,무농약,10,kg,25000,38000,2011
14868,2011-07-07,고구마,밤,8093.0,유기농,1,kg,7630,8730,2011
14869,2011-07-07,감자,수미,355.0,유기농,100,g,190,625,2011
14870,2011-07-07,감자,수미,317.0,무농약,100,g,235,490,2011
14871,2011-07-07,양배추,양배추,3280.0,유기농,1,포기,2560,4000,2011
14872,2011-07-07,양배추,양배추,3761.0,무농약,1,포기,1950,7220,2011
14873,2011-07-07,시금치,시금치,9251.0,유기농,1,kg,10000,9900,2011
14874,2011-07-07,시금치,시금치,9415.0,무농약,1,kg,12000,9800,2011
14875,2011-07-07,상추,적,1001.0,유기농,100,g,1000,880,2011
14876,2011-07-07,상추,적,1036.0,무농약,100,g,1080,870,2011
14877,2011-07-07,상추,청,1004.0,유기농,100,g,1000,900,2011
14878,2011-07-07,상추,청,1296.0,무농약,100,g,1080,1400,2011
14879,2011-07-07,참외,참외,19950.0,무농약,10,개,19950,19950,2011
14880,2011-07-07,참외,참외,17573.0,저농약,10,개,10500,24430,2011
14881,2011-07-07,오이,가시계통,11450.0,유기농,10,개,13000,9900,2011
14882,2011-07-07,오이,가시계통,11050.0,무농약,10,개,11600,7500,2011
14883,2011-07-07,오이,다다기계통,8214.0,유기농,10,개,12000,9000,2011
14884,2011-07-07,오이,다다기계통,9347.0,무농약,10,개,10400,9400,2011
14885,2011-07-07,오이,다다기계통,6000.0,저농약,10,개,6000,6000,2011
14886,2011-07-07,호박,애호박,2135.0,유기농,1,개,1960,2300,2011
14887,2011-07-07,호박,애호박,2060.0,무농약,1,개,1700,2500,2011
14888,2011-07-07,호박,애호박,1980.0,저농약,1,개,1980,1980,2011
14889,2011-07-07,토마토,토마토,5900.0,유기농,1,kg,3600,6900,2011
14890,2011-07-07,토마토,토마토,4897.0,무농약,1,kg,3000,7400,2011
14891,2011-07-07,토마토,토마토,3750.0,저농약,1,kg,3750,3750,2011
14892,2011-07-07,무,봄,2051.0,유기농,1,개,1700,2680,2011
14893,2011-07-07,무,봄,2127.0,무농약,1,개,1200,3000,2011
14894,2011-07-07,당근,무세척,5149.0,유기농,1,kg,3200,5800,2011
14895,2011-07-07,당근,무세척,5163.0,무농약,1,kg,2980,7000,2011
14896,2011-07-07,풋고추,풋고추,1415.0,유기농,100,g,1030,2800,2011
14897,2011-07-07,풋고추,풋고추,1960.0,무농약,100,g,1320,2600,2011
14898,2011-07-07,풋고추,꽈리고추,1866.0,유기농,100,g,1530,2470,2011
14899,2011-07-07,풋고추,꽈리고추,2060.0,무농약,100,g,1720,2400,2011
14900,2011-07-07,풋고추,꽈리고추,1520.0,저농약,100,g,1520,1520,2011
14901,2011-07-07,양파,양파,2100.0,유기농,1,kg,1500,3620,2011
14902,2011-07-07,양파,양파,2083.0,무농약,1,kg,1690,3500,2011
14903,2011-07-07,양파,양파,4670.0,저농약,1,kg,4670,4670,2011
14904,2011-07-07,파,대파,4862.0,유기농,1,kg,1690,7600,2011
14905,2011-07-07,파,대파,5144.0,무농약,1,kg,3020,7000,2011
14906,2011-07-07,미나리,미나리,12125.0,무농약,1,kg,10800,9900,2011
14907,2011-07-07,깻잎,깻잎,3038.0,유기농,100,g,1057,5000,2011
14908,2011-07-07,깻잎,깻잎,2964.0,무농약,100,g,2360,3450,2011
14909,2011-07-07,피망,청,1258.0,유기농,100,g,1050,950,2011
14910,2011-07-07,피망,청,2215.0,무농약,100,g,3480,950,2011
14911,2011-07-07,파프리카,파프리카,3416.0,유기농,200,g,1940,4340,2011
14912,2011-07-07,파프리카,파프리카,3490.0,무농약,200,g,1880,5540,2011
14913,2011-07-07,팽이버섯,팽이버섯,449.0,무농약,150,g,315,555,2011
14914,2011-07-07,사과,후지,8730.0,유기농,10,개,7500,9960,2011
14915,2011-07-07,사과,후지,14225.0,무농약,10,개,12450,16000,2011
14916,2011-07-07,사과,후지,8598.0,저농약,10,개,11000,9170,2011
14917,2011-07-07,배,신고,51966.0,저농약,10,개,44000,69000,2011
14918,2011-07-07,방울토마토,국산,6125.0,유기농,1,kg,4900,8960,2011
14919,2011-07-07,방울토마토,국산,6155.0,무농약,1,kg,5000,9960,2011
14920,2011-07-14,쌀,일반계,38017.0,유기농,10,kg,33800,43000,2011
14921,2011-07-14,쌀,일반계,30778.0,무농약,10,kg,25000,38000,2011
14922,2011-07-14,고구마,밤,7630.0,유기농,1,kg,7630,7630,2011
14923,2011-07-14,감자,수미,314.0,유기농,100,g,190,475,2011
14924,2011-07-14,감자,수미,296.0,무농약,100,g,235,490,2011
14925,2011-07-14,배추,봄,2200.0,유기농,1,포기,2200,2200,2011
14926,2011-07-14,양배추,양배추,3180.0,유기농,1,포기,2360,4000,2011
14927,2011-07-14,양배추,양배추,3189.0,무농약,1,포기,1780,7220,2011
14928,2011-07-14,시금치,시금치,10166.0,유기농,1,kg,12000,9900,2011
14929,2011-07-14,시금치,시금치,10320.0,무농약,1,kg,10810,9800,2011
14930,2011-07-14,상추,적,1156.0,유기농,100,g,1007,880,2011
14931,2011-07-14,상추,적,1131.0,무농약,100,g,1270,650,2011
14932,2011-07-14,상추,청,1203.0,유기농,100,g,1000,880,2011
14933,2011-07-14,상추,청,1362.0,무농약,100,g,1300,1430,2011
14934,2011-07-14,참외,참외,19950.0,무농약,10,개,19950,19950,2011
14935,2011-07-14,참외,참외,14656.0,저농약,10,개,13140,9660,2011
14936,2011-07-14,오이,가시계통,13300.0,유기농,10,개,12000,14900,2011
14937,2011-07-14,오이,가시계통,12225.0,무농약,10,개,11600,12850,2011
14938,2011-07-14,오이,다다기계통,9310.0,유기농,10,개,12000,9000,2011
14939,2011-07-14,오이,다다기계통,9276.0,무농약,10,개,10400,8900,2011
14940,2011-07-14,오이,다다기계통,6000.0,저농약,10,개,6000,6000,2011
14941,2011-07-14,오이,취청,12600.0,무농약,10,개,12600,12600,2011
14942,2011-07-14,호박,애호박,2260.0,유기농,1,개,1960,2800,2011
14943,2011-07-14,호박,애호박,2204.0,무농약,1,개,1880,2980,2011
14944,2011-07-14,호박,애호박,2280.0,저농약,1,개,2280,2280,2011
14945,2011-07-14,토마토,토마토,5383.0,유기농,1,kg,3000,6900,2011
14946,2011-07-14,토마토,토마토,5112.0,무농약,1,kg,3500,7400,2011
14947,2011-07-14,토마토,토마토,6500.0,저농약,1,kg,6500,6500,2011
14948,2011-07-14,무,봄,2018.0,유기농,1,개,1400,2680,2011
14949,2011-07-14,무,봄,2180.0,무농약,1,개,1080,3800,2011
14950,2011-07-14,당근,무세척,5344.0,유기농,1,kg,4960,5800,2011
14951,2011-07-14,당근,무세척,5178.0,무농약,1,kg,2980,7000,2011
14952,2011-07-14,풋고추,풋고추,1473.0,유기농,100,g,1050,2800,2011
14953,2011-07-14,풋고추,풋고추,1960.0,무농약,100,g,1320,2600,2011
14954,2011-07-14,풋고추,꽈리고추,1929.0,유기농,100,g,1600,2470,2011
14955,2011-07-14,풋고추,꽈리고추,2060.0,무농약,100,g,1720,2400,2011
14956,2011-07-14,풋고추,꽈리고추,1520.0,저농약,100,g,1520,1520,2011
14957,2011-07-14,양파,양파,2175.0,유기농,1,kg,1700,3120,2011
14958,2011-07-14,양파,양파,2064.0,무농약,1,kg,1500,2850,2011
14959,2011-07-14,양파,양파,4670.0,저농약,1,kg,4670,4670,2011
14960,2011-07-14,파,대파,5050.0,유기농,1,kg,3020,7600,2011
14961,2011-07-14,파,대파,5981.0,무농약,1,kg,13000,7000,2011
14962,2011-07-14,미나리,미나리,12125.0,무농약,1,kg,10800,9900,2011
14963,2011-07-14,깻잎,깻잎,3119.0,유기농,100,g,1060,4330,2011
14964,2011-07-14,깻잎,깻잎,3082.0,무농약,100,g,2560,3450,2011
14965,2011-07-14,피망,청,1436.0,유기농,100,g,1050,950,2011
14966,2011-07-14,피망,청,2628.0,무농약,100,g,1776,3480,2011
14967,2011-07-14,파프리카,파프리카,3745.0,유기농,200,g,2680,4340,2011
14968,2011-07-14,파프리카,파프리카,3497.0,무농약,200,g,1880,5540,2011
14969,2011-07-14,팽이버섯,팽이버섯,450.0,무농약,150,g,285,588,2011
14970,2011-07-14,사과,후지,9560.0,유기농,10,개,9160,9960,2011
14971,2011-07-14,사과,후지,14225.0,무농약,10,개,12450,16000,2011
14972,2011-07-14,사과,후지,8696.0,저농약,10,개,11000,9170,2011
14973,2011-07-14,배,신고,51966.0,저농약,10,개,44000,69000,2011
14974,2011-07-14,포도,캠벨얼리,12400.0,저농약,1,kg,12400,12400,2011
14975,2011-07-14,감귤,감귤,12000.0,저농약,10,개,12000,12000,2011
14976,2011-07-14,방울토마토,국산,6001.0,유기농,1,kg,4900,8960,2011
14977,2011-07-14,방울토마토,국산,6398.0,무농약,1,kg,5000,9960,2011
14978,2011-07-21,쌀,일반계,38017.0,유기농,10,kg,33800,43000,2011
14979,2011-07-21,쌀,일반계,30778.0,무농약,10,kg,25000,38000,2011
14980,2011-07-21,고구마,밤,7630.0,유기농,1,kg,7630,7630,2011
14981,2011-07-21,감자,수미,312.0,유기농,100,g,232,475,2011
14982,2011-07-21,감자,수미,331.0,무농약,100,g,238,490,2011
14983,2011-07-21,배추,봄,2500.0,유기농,1,포기,2500,2500,2011
14984,2011-07-21,양배추,양배추,4000.0,유기농,1,포기,4000,4000,2011
14985,2011-07-21,양배추,양배추,3556.0,무농약,1,포기,1500,7220,2011
14986,2011-07-21,시금치,시금치,12450.0,유기농,1,kg,10800,9900,2011
14987,2011-07-21,시금치,시금치,15900.0,무농약,1,kg,15900,15900,2011
14988,2011-07-21,상추,적,1790.0,유기농,100,g,1600,990,2011
14989,2011-07-21,상추,적,1592.0,무농약,100,g,1270,1850,2011
14990,2011-07-21,상추,청,1626.0,유기농,100,g,1480,990,2011
14991,2011-07-21,상추,청,1622.0,무농약,100,g,1180,2280,2011
14992,2011-07-21,참외,참외,19105.0,무농약,10,개,15960,22250,2011
14993,2011-07-21,참외,참외,14400.0,저농약,10,개,13960,9000,2011
14994,2011-07-21,오이,가시계통,13300.0,유기농,10,개,12000,14900,2011
14995,2011-07-21,오이,가시계통,12850.0,무농약,10,개,12850,12850,2011
14996,2011-07-21,오이,가시계통,10000.0,저농약,10,개,10000,10000,2011
14997,2011-07-21,오이,다다기계통,10556.0,유기농,10,개,10900,8660,2011
14998,2011-07-21,오이,다다기계통,10646.0,무농약,10,개,10400,7900,2011
14999,2011-07-21,호박,애호박,2592.0,유기농,1,개,1980,2800,2011
15000,2011-07-21,호박,애호박,2426.0,무농약,1,개,1880,2980,2011
15001,2011-07-21,호박,애호박,2280.0,저농약,1,개,2280,2280,2011
15002,2011-07-21,토마토,토마토,5595.0,유기농,1,kg,3000,7400,2011
15003,2011-07-21,토마토,토마토,5029.0,무농약,1,kg,3500,7400,2011
15004,2011-07-21,무,봄,2140.0,유기농,1,개,1600,2800,2011
15005,2011-07-21,무,봄,2246.0,무농약,1,개,1280,3800,2011
15006,2011-07-21,당근,무세척,5422.0,유기농,1,kg,5000,5800,2011
15007,2011-07-21,당근,무세척,5613.0,무농약,1,kg,3980,7000,2011
15008,2011-07-21,풋고추,풋고추,1519.0,유기농,100,g,1260,2800,2011
15009,2011-07-21,풋고추,풋고추,1960.0,무농약,100,g,1320,2600,2011
15010,2011-07-21,풋고추,꽈리고추,1795.0,유기농,100,g,1410,2470,2011
15011,2011-07-21,풋고추,꽈리고추,1790.0,무농약,100,g,1720,1860,2011
15012,2011-07-21,양파,양파,2320.0,유기농,1,kg,1700,3120,2011
15013,2011-07-21,양파,양파,2112.0,무농약,1,kg,1700,2850,2011
15014,2011-07-21,양파,양파,4670.0,저농약,1,kg,4670,4670,2011
15015,2011-07-21,파,대파,5105.0,유기농,1,kg,3820,7600,2011
15016,2011-07-21,파,대파,5925.0,무농약,1,kg,4360,7000,2011
15017,2011-07-21,미나리,미나리,12125.0,무농약,1,kg,10800,9900,2011
15018,2011-07-21,깻잎,깻잎,3401.0,유기농,100,g,1180,4700,2011
15019,2011-07-21,깻잎,깻잎,3213.0,무농약,100,g,2950,3450,2011
15020,2011-07-21,피망,청,1473.0,유기농,100,g,1006,2000,2011
15021,2011-07-21,피망,청,2628.0,무농약,100,g,1776,3480,2011
15022,2011-07-21,파프리카,파프리카,3729.0,유기농,200,g,3114,4340,2011
